Date,Open,High,Low,Close,Volume
2011-03-29,1.40726,1.41484,1.40472,1.41202,169096661.01070002
2011-03-30,1.41201,1.41468,1.40518,1.41269,182228020.3857
2011-03-31,1.41269,1.42328,1.41161,1.41559,181575371.33810002
2011-04-01,1.41561,1.42451,1.40618,1.42331,167784748.7793
2011-04-03,1.42331,1.42423,1.42169,1.42341,6871389.7706
2011-04-04,1.4234,1.42678,1.41919,1.4205,151982058.4717
2011-04-05,1.4205,1.42453,1.41514,1.42314,156557650.635
2011-04-06,1.42312,1.43489,1.42277,1.43239,172103990.3566
2011-04-07,1.43243,1.43248,1.42441,1.42974,184310442.3828
2011-04-08,1.42974,1.44872,1.4291,1.44801,164767449.463
2011-04-10,1.44801,1.44831,1.44495,1.44799,9169719.9707
2011-04-11,1.44799,1.44799,1.44207,1.4423,154558979.0042
2011-04-12,1.4423,1.45185,1.4377,1.4482,214744111.2062
2011-04-13,1.4482,1.45195,1.44132,1.44512,177243199.2189
2011-04-14,1.4451,1.4514,1.43649,1.45006,201477977.5394
2011-04-15,1.4502,1.45021,1.43906,1.44274,162552739.2581
2011-04-17,1.44274,1.44274,1.439,1.43959,8807950.1953
2011-04-18,1.43966,1.44036,1.41606,1.42368,196064089.59980002
2011-04-19,1.42369,1.43727,1.4205,1.43643,188290490.2346
2011-04-20,1.43641,1.45441,1.43546,1.4518,212623990.7226
2011-04-21,1.45172,1.46482,1.45148,1.45585,181711639.16030002
2011-04-22,1.45578,1.45878,1.45334,1.45602,51600440.1857
2011-04-24,1.45602,1.45881,1.45506,1.4587,9202280.273500001
2011-04-25,1.45887,1.46268,1.4525,1.4551,119049029.6631
2011-04-26,1.45509,1.47101,1.4493,1.47041,194473540.2834
2011-04-27,1.47045,1.47951,1.46324,1.47873,194394340.8207
2011-04-28,1.47873,1.48788,1.47725,1.48402,195451310.6691
2011-04-29,1.48403,1.48776,1.48033,1.48038,119579840.3322
2011-05-01,1.48084,1.48391,1.47799,1.48152,14582860.2295
2011-05-02,1.48152,1.49015,1.47628,1.47937,161796999.634
2011-05-03,1.47937,1.48888,1.4754,1.48365,201346520.0198
2011-05-04,1.48365,1.49398,1.47748,1.48268,225753959.2284
2011-05-05,1.48281,1.48978,1.45099,1.45577,249390772.2169
2011-05-06,1.45568,1.45873,1.43109,1.43146,262922900.39090002
2011-05-08,1.43146,1.43957,1.43146,1.43881,12029729.8584
2011-05-09,1.43882,1.44408,1.42557,1.43679,255888652.58810002
2011-05-10,1.43678,1.44186,1.42703,1.43996,276690618.6527
2011-05-11,1.43996,1.44227,1.41723,1.42066,267770389.6485
2011-05-12,1.42065,1.42755,1.4123,1.42292,297769050.1711
2011-05-13,1.42295,1.43383,1.40666,1.41163,279958091.309
2011-05-15,1.41163,1.41163,1.40628,1.4066,11310130.1269
2011-05-16,1.40649,1.42442,1.4048,1.4145,272551047.3636
2011-05-17,1.41448,1.42758,1.4123,1.42663,279149009.5218
2011-05-18,1.42663,1.42862,1.41947,1.42577,222963060.5472
2011-05-19,1.42577,1.43365,1.42062,1.43254,250707759.8878
2011-05-20,1.43254,1.43452,1.4133,1.41561,216794320.3125
2011-05-22,1.41561,1.41561,1.40953,1.41164,13233289.5508
2011-05-23,1.41164,1.41346,1.39694,1.40134,246927951.172
2011-05-24,1.40134,1.41324,1.40132,1.40919,233375278.5647
2011-05-25,1.40918,1.41181,1.40129,1.40686,253529660.1562
2011-05-26,1.40685,1.42061,1.40679,1.41436,255201010.9864
2011-05-27,1.41438,1.43198,1.41292,1.43163,243663490.4787
2011-05-29,1.43163,1.43212,1.42793,1.42894,7382560.180600001
2011-05-30,1.42895,1.43505,1.42567,1.43328,119465200.8056
2011-05-31,1.43328,1.44366,1.43255,1.4424,228855689.4531
2011-06-01,1.4424,1.44584,1.43077,1.43448,233987880.3712
2011-06-02,1.43448,1.45119,1.43255,1.44864,216234069.5801
2011-06-03,1.44864,1.46423,1.44548,1.46348,201679848.389
2011-06-05,1.46348,1.46566,1.46057,1.46522,12451349.8535
2011-06-06,1.46534,1.46576,1.45573,1.45901,206563250.0004
2011-06-07,1.45907,1.46956,1.45633,1.46786,201004249.2678
2011-06-08,1.46802,1.4689,1.45639,1.45918,216741139.16030002
2011-06-09,1.45918,1.46457,1.44782,1.45367,211144179.0775
2011-06-10,1.45367,1.455,1.43222,1.43468,218492239.7464
2011-06-12,1.43468,1.43468,1.43201,1.43356,8294129.8828
2011-06-13,1.43358,1.44299,1.43223,1.44144,205271190.91820002
2011-06-14,1.44147,1.44971,1.4378,1.44324,215781259.0333
2011-06-15,1.44324,1.44379,1.4156,1.41916,250285488.2814
2011-06-16,1.41916,1.42207,1.40731,1.42012,271553316.8947
2011-06-17,1.4201,1.43389,1.41269,1.43063,232870930.6643
2011-06-19,1.43063,1.43063,1.42559,1.42573,8965369.995099999
2011-06-20,1.42571,1.43816,1.41912,1.43615,217629410.1565
2011-06-21,1.43616,1.44223,1.43069,1.43767,215680340.3321
2011-06-22,1.43766,1.44412,1.431,1.43304,204689069.8245
2011-06-23,1.43304,1.4333,1.41268,1.42614,226920298.9506
2011-06-24,1.42614,1.43057,1.41431,1.41888,214453511.23070002
2011-06-26,1.41888,1.41959,1.41461,1.41549,9425900.1465
2011-06-27,1.41545,1.43262,1.41025,1.4311,214709780.7619
2011-06-28,1.43106,1.43966,1.4237,1.43571,229455100.5864
2011-06-29,1.4357,1.44811,1.43384,1.44635,225520970.3369
2011-06-30,1.44636,1.45375,1.44475,1.44744,204067037.598
2011-07-01,1.44744,1.45503,1.44383,1.45254,190572790.2832
2011-07-03,1.45254,1.45774,1.45254,1.45633,9183600.219700001
2011-07-04,1.45633,1.45674,1.44953,1.45415,140841129.761
2011-07-05,1.45409,1.45411,1.43981,1.44344,198675160.7667
2011-07-06,1.44342,1.44663,1.42859,1.43349,204020010.00959998
2011-07-07,1.43352,1.43739,1.42229,1.43612,207306887.4513
2011-07-08,1.43612,1.43679,1.42142,1.42634,207765248.047
2011-07-10,1.42634,1.42634,1.41975,1.42114,11022050.170899998
2011-07-11,1.42121,1.42273,1.39863,1.4038,261013820.801
2011-07-12,1.40381,1.40537,1.38371,1.39889,334959608.1544
2011-07-13,1.39891,1.42802,1.39624,1.42693,288106578.6133
2011-07-14,1.42708,1.42715,1.41151,1.41616,273836369.629
2011-07-15,1.41614,1.4192,1.40923,1.41542,222857831.7873
2011-07-17,1.41542,1.41542,1.4103,1.41259,8001330.200200001
2011-07-18,1.41259,1.41354,1.4014,1.41253,244090428.5889
2011-07-19,1.41253,1.42172,1.40685,1.417,265659021.2404
2011-07-20,1.417,1.42738,1.4133,1.42603,245330838.135
2011-07-21,1.42603,1.44367,1.4139,1.44077,288477539.5509
2011-07-22,1.4408,1.44373,1.43235,1.43564,229987481.9337
2011-07-24,1.43564,1.4416,1.43564,1.43664,10290289.916900001
2011-07-25,1.43666,1.4406,1.43249,1.4373,231379558.594
2011-07-26,1.4373,1.45251,1.43571,1.45077,249684658.3254
2011-07-27,1.45076,1.45353,1.43395,1.43608,248531298.706
2011-07-28,1.43607,1.44001,1.42544,1.43264,254588648.6818
2011-07-29,1.43263,1.44123,1.42301,1.43962,262237321.2894
2011-07-31,1.43962,1.43962,1.43465,1.43537,10257900.0245
2011-08-01,1.43539,1.44526,1.41856,1.42724,252599670.16640002
2011-08-02,1.42723,1.42826,1.41512,1.41836,285137940.1858
2011-08-03,1.41835,1.43675,1.41453,1.43492,312985149.6584
2011-08-04,1.43492,1.43676,1.40555,1.40749,340242009.8878
2011-08-05,1.40748,1.42975,1.40699,1.42763,340934687.9884
2011-08-07,1.42763,1.4426,1.42763,1.43078,22178859.9854
2011-08-08,1.43075,1.44015,1.41302,1.41757,367502677.9788
2011-08-09,1.41758,1.43962,1.4152,1.43541,375181039.3069
2011-08-10,1.43541,1.44008,1.41223,1.4137,347953366.2112
2011-08-11,1.41369,1.42871,1.4104,1.42146,366221039.1848
2011-08-12,1.42147,1.42895,1.41494,1.42485,276178168.7013
2011-08-14,1.42485,1.42836,1.42485,1.42834,11890430.0537
2011-08-15,1.42833,1.44727,1.42637,1.44373,265140092.5296
2011-08-16,1.44373,1.44664,1.4354,1.43804,265039359.131
2011-08-17,1.43804,1.45159,1.4328,1.44278,256553636.4749
2011-08-18,1.44277,1.44509,1.42712,1.4296,276270560.3029
2011-08-19,1.42963,1.44515,1.42588,1.43961,267274432.1292
2011-08-21,1.43961,1.43961,1.43607,1.43661,9698389.9536
2011-08-22,1.43663,1.44341,1.43471,1.43571,229468458.4962
2011-08-23,1.4357,1.44995,1.4357,1.44377,222539140.0148
2011-08-24,1.44379,1.44811,1.43852,1.44076,214903907.9593
2011-08-25,1.44077,1.44743,1.43277,1.43878,218914500.9767
2011-08-26,1.43878,1.45012,1.43303,1.44985,215350599.8537
2011-08-28,1.44985,1.45032,1.44777,1.44803,7155769.7753
2011-08-29,1.44803,1.45483,1.4466,1.4516,176724978.2716
2011-08-30,1.4516,1.45328,1.4385,1.44391,208310550.5373
2011-08-31,1.44391,1.44674,1.43584,1.43634,197529419.8
2011-09-01,1.43634,1.43771,1.4226,1.42682,205386402.8321
2011-09-02,1.4266,1.42873,1.41838,1.42046,202879761.2308
2011-09-04,1.42046,1.42046,1.4136,1.41479,8810090.0879
2011-09-05,1.4148,1.4173,1.40585,1.40686,178990908.9966
2011-09-06,1.40686,1.42347,1.39741,1.40091,243710116.4551
2011-09-07,1.4009,1.4125,1.40062,1.40802,215391969.5435
2011-09-08,1.40803,1.40887,1.38733,1.38891,231349311.5232
2011-09-09,1.3889,1.39363,1.36285,1.36532,244022518.555
2011-09-11,1.36532,1.36532,1.3556,1.35826,13567149.9023
2011-09-12,1.35825,1.36902,1.35034,1.36382,298902211.6704
2011-09-13,1.36381,1.37386,1.35585,1.36819,289266391.6018
2011-09-14,1.36819,1.37816,1.35907,1.37478,281383227.7832
2011-09-15,1.3748,1.39314,1.37031,1.388,259587390.8691
2011-09-16,1.38803,1.38813,1.37537,1.37987,220009608.3987
2011-09-18,1.37987,1.37987,1.3663,1.3681,12686980.2246
2011-09-19,1.36822,1.37204,1.35867,1.3622,259976121.5821
2011-09-20,1.3622,1.3732,1.35939,1.37055,265926941.8948
2011-09-21,1.37056,1.37869,1.35571,1.35773,276432490.2341
2011-09-22,1.35774,1.3585,1.33871,1.35043,317005118.2859
2011-09-23,1.35044,1.35667,1.34186,1.34978,278477549.8047
2011-09-25,1.34978,1.35492,1.3488,1.35162,14248190.185600001
2011-09-26,1.35162,1.35468,1.33652,1.34952,317292566.4066
2011-09-27,1.34951,1.36665,1.34792,1.35849,297675582.3978
2011-09-28,1.35846,1.36881,1.35196,1.35225,282036529.2971
2011-09-29,1.35225,1.36776,1.35198,1.35951,282333340.3321
2011-09-30,1.35949,1.36002,1.3384,1.33849,249395018.5548
2011-10-02,1.33833,1.33833,1.33311,1.33571,10899039.7949
2011-10-03,1.33571,1.33811,1.31639,1.31899,294101872.8028
2011-10-04,1.31905,1.33688,1.31481,1.33167,328688091.3086
2011-10-05,1.33168,1.33826,1.32599,1.3345,292739849.1212
2011-10-06,1.33434,1.34503,1.32418,1.34265,280292200.1954
2011-10-07,1.34263,1.35242,1.33625,1.33775,245184050.2932
2011-10-09,1.33775,1.3407,1.33775,1.33998,8703150.146499999
2011-10-10,1.33999,1.36973,1.3394,1.36262,245252490.2346
2011-10-11,1.36261,1.36833,1.35655,1.3633,261545600.3417
2011-10-12,1.3633,1.38331,1.35837,1.37773,269584162.1095
2011-10-13,1.37775,1.38255,1.36849,1.3752,279112421.875
2011-10-14,1.37521,1.38935,1.37231,1.38808,235537729.7366
2011-10-16,1.38808,1.38869,1.38624,1.38728,10738639.648400001
2011-10-17,1.3873,1.39139,1.3724,1.37447,263723378.6622
2011-10-18,1.3745,1.38156,1.36528,1.37319,288098512.4513
2011-10-19,1.37319,1.38686,1.37249,1.37668,275274876.953
2011-10-20,1.37668,1.38389,1.3656,1.37938,293361410.0344
2011-10-21,1.37938,1.39006,1.37058,1.38944,246578531.4942
2011-10-23,1.38944,1.38944,1.38301,1.38498,12577830.2003
2011-10-24,1.38498,1.39561,1.38224,1.39192,248021170.4103
2011-10-25,1.39195,1.39592,1.38652,1.38994,260598229.9808
2011-10-26,1.38996,1.39694,1.37996,1.38849,254112731.2013
2011-10-27,1.38849,1.42465,1.38847,1.41981,290744541.0158
2011-10-28,1.41981,1.41981,1.41347,1.41449,228820950.4396
2011-10-30,1.41449,1.41625,1.41369,1.41378,5994709.960899999
2011-10-31,1.41377,1.41695,1.38285,1.38587,288577280.1516
2011-11-01,1.38587,1.38705,1.36087,1.36544,327354568.2375
2011-11-02,1.36542,1.38271,1.36529,1.36883,300844925.4155
2011-11-03,1.36881,1.38535,1.36564,1.38221,313081276.85580003
2011-11-04,1.3822,1.38653,1.37129,1.37897,247840758.5451
2011-11-06,1.37897,1.38308,1.37766,1.37876,8920139.8925
2011-11-07,1.37876,1.38108,1.36808,1.37588,258397560.4251
2011-11-08,1.37588,1.38467,1.37243,1.38244,240588059.4483
2011-11-09,1.38244,1.38574,1.35217,1.35258,292170039.06270003
2011-11-10,1.35258,1.36515,1.34835,1.36088,283075030.5177
2011-11-11,1.36087,1.37946,1.35781,1.3747,226742208.4964
2011-11-13,1.3747,1.38085,1.3747,1.37844,6750690.0635
2011-11-14,1.37842,1.37889,1.3591,1.3624,250031008.7893
2011-11-15,1.3624,1.36405,1.34961,1.35041,270360050.293
2011-11-16,1.35041,1.35566,1.34216,1.34396,284979639.6486
2011-11-17,1.34393,1.35399,1.34227,1.34539,293452169.19
2011-11-18,1.34539,1.36138,1.34468,1.35238,253139641.1137
2011-11-20,1.35238,1.35358,1.35051,1.35355,9616929.6875
2011-11-21,1.35355,1.35401,1.34313,1.34834,258401400.6349
2011-11-22,1.34832,1.35671,1.3469,1.3518,244059920.1661
2011-11-23,1.3518,1.35305,1.33201,1.33435,251697738.52580002
2011-11-24,1.33434,1.34113,1.33161,1.33295,178387568.8476
2011-11-25,1.33295,1.33328,1.32129,1.32349,214239069.2141
2011-11-27,1.32349,1.3326,1.32349,1.33104,10422529.7852
2011-11-28,1.33096,1.33981,1.3275,1.33143,250777429.6876
2011-11-29,1.33141,1.34394,1.32855,1.33227,258254838.8675
2011-11-30,1.33228,1.353,1.32593,1.3442,254415828.6135
2011-12-01,1.3442,1.3521,1.34179,1.3466,227948270.7522
2011-12-02,1.34652,1.35357,1.33632,1.33915,191877801.5138
2011-12-04,1.33915,1.34243,1.33915,1.34156,5899159.9121
2011-12-05,1.34156,1.34856,1.33761,1.33864,193557100.2198
2011-12-06,1.3385,1.34266,1.33339,1.34092,220179090.3323
2011-12-07,1.34093,1.34533,1.33509,1.3399,204541610.3516
2011-12-08,1.3399,1.34561,1.32888,1.33455,217281010.2539
2011-12-09,1.33453,1.34328,1.32813,1.33848,211648821.0452
2011-12-11,1.33848,1.33848,1.33595,1.33703,5877409.9121
2011-12-12,1.33703,1.33771,1.31606,1.31637,222751819.8241
2011-12-13,1.31641,1.32363,1.30083,1.30184,262118488.7696
2011-12-14,1.30184,1.30638,1.29481,1.29846,264086138.9161
2011-12-15,1.29847,1.30496,1.29569,1.30288,238268620.6054
2011-12-16,1.30287,1.3084,1.29961,1.30443,219571570.3126
2011-12-18,1.30443,1.30443,1.30309,1.30357,6355059.8144000005
2011-12-19,1.30357,1.30407,1.29825,1.30058,235870169.92159998
2011-12-20,1.30058,1.31315,1.29949,1.30862,239695621.8263
2011-12-21,1.30862,1.31893,1.30249,1.30356,259442867.1877
2011-12-22,1.3036,1.31189,1.30189,1.30541,218589540.7717
2011-12-23,1.30542,1.30945,1.30282,1.30477,176110330.81080002
2011-12-25,1.30477,1.30477,1.30299,1.30406,3059909.9122
2011-12-26,1.30406,1.30814,1.30406,1.30471,51416370.1174
2011-12-27,1.30471,1.3083,1.30434,1.30679,156659579.712
2011-12-28,1.30679,1.30792,1.29134,1.29243,216405017.8226
2011-12-29,1.29245,1.29637,1.28581,1.2952,242993839.8439
2011-12-30,1.29516,1.29981,1.29049,1.29578,198553549.5606
2012-01-01,1.29484,1.29519,1.29335,1.29445,1844149.9634
2012-01-02,1.29445,1.29639,1.29173,1.29364,63208009.7657
2012-01-03,1.29364,1.30758,1.29352,1.30537,262506290.2833
2012-01-04,1.30537,1.30726,1.28994,1.29304,271047667.7247
2012-01-05,1.29302,1.29434,1.27723,1.27915,310670712.6465
2012-01-06,1.27915,1.28121,1.26978,1.27186,263302850.09780002
2012-01-08,1.27186,1.27186,1.26666,1.26784,13919590.332
2012-01-09,1.26784,1.2785,1.26769,1.27722,274736923.5841
2012-01-10,1.27722,1.28172,1.27427,1.27528,292652557.129
2012-01-11,1.27528,1.27893,1.26654,1.27214,300006857.42190003
2012-01-12,1.27214,1.28442,1.26992,1.28203,341922099.6096
2012-01-13,1.28199,1.28778,1.26287,1.26772,311126360.84
2012-01-15,1.26772,1.26772,1.26311,1.26474,10927729.9805
2012-01-16,1.26471,1.26873,1.26262,1.26659,228914939.4533
2012-01-17,1.26659,1.28042,1.26644,1.2746,282957562.2559
2012-01-18,1.27462,1.28676,1.27336,1.28636,293096902.0998
2012-01-19,1.28636,1.29719,1.28388,1.29611,276272450.1954
2012-01-20,1.29609,1.29855,1.28894,1.29308,234802347.6568
2012-01-22,1.29308,1.29308,1.28758,1.28871,7644359.8633
2012-01-23,1.28865,1.30523,1.28828,1.3024,223420319.336
2012-01-24,1.30241,1.30592,1.2953,1.30347,237812481.9339
2012-01-25,1.30347,1.31202,1.29307,1.31054,260644148.1935
2012-01-26,1.31054,1.31795,1.30893,1.30895,262064406.7383
2012-01-27,1.30879,1.32304,1.30774,1.32158,261887803.7112
2012-01-29,1.32158,1.32254,1.32055,1.32058,6920850.0976
2012-01-30,1.32068,1.32097,1.30791,1.3138,279370870.1177
2012-01-31,1.3138,1.32123,1.30431,1.30754,297389791.9924
2012-02-01,1.30756,1.32174,1.3026,1.31701,288124109.8635
2012-02-02,1.31692,1.31966,1.30864,1.31356,267811726.0745
2012-02-03,1.31356,1.31913,1.3068,1.31563,254084711.9142
2012-02-05,1.31563,1.31563,1.3111,1.3124,9026300.0489
2012-02-06,1.3124,1.31411,1.30277,1.31179,249597102.5392
2012-02-07,1.31179,1.32692,1.30889,1.32475,274624869.8733
2012-02-08,1.32473,1.32859,1.32183,1.32471,266513039.06260002
2012-02-09,1.32472,1.33193,1.32269,1.32754,253187018.0668
2012-02-10,1.32752,1.329,1.31561,1.31961,217452611.3283
2012-02-12,1.31961,1.32592,1.31961,1.32368,13963010.253899999
2012-02-13,1.32398,1.32826,1.31483,1.31539,227649162.1095
2012-02-14,1.31543,1.32155,1.30801,1.3128,234486519.5314
2012-02-15,1.31281,1.31903,1.30441,1.30548,259047230.7129
2012-02-16,1.30548,1.31551,1.29751,1.31269,268711039.307
2012-02-17,1.31269,1.31967,1.31149,1.31425,216532291.2597
2012-02-19,1.31425,1.32367,1.31425,1.32232,14072350.0977
2012-02-20,1.32232,1.32766,1.31823,1.32074,177997889.8926
2012-02-21,1.32071,1.32926,1.3187,1.32482,254609770.9964
2012-02-22,1.32482,1.32638,1.32109,1.3255,218658260.01
2012-02-23,1.3255,1.33779,1.32318,1.33739,217518477.5392
2012-02-24,1.33737,1.34857,1.33568,1.34461,212570931.3966
2012-02-26,1.34461,1.34787,1.34461,1.34674,10441489.746100001
2012-02-27,1.34669,1.34676,1.33658,1.34073,255060890.137
2012-02-28,1.34073,1.34795,1.33901,1.34781,259525870.8497
2012-02-29,1.34785,1.34853,1.33147,1.33238,271144380.3714
2012-03-01,1.33241,1.33556,1.3282,1.33263,244503798.8282
2012-03-02,1.33263,1.33326,1.31864,1.32003,215675698.7305
2012-03-04,1.32003,1.32049,1.3182,1.31851,7897530.0293
2012-03-05,1.31851,1.32386,1.31597,1.3223,231207218.7502
2012-03-06,1.32228,1.32256,1.31032,1.31194,250795240.9667
2012-03-07,1.31194,1.31638,1.30959,1.31406,217855948.1203
2012-03-08,1.31406,1.3291,1.3135,1.32712,220167199.951
2012-03-09,1.32712,1.32718,1.30974,1.31227,203989890.8692
2012-03-11,1.31227,1.31245,1.30991,1.3122,5242170.0439
2012-03-12,1.31216,1.31724,1.30788,1.31696,209118548.5844
2012-03-13,1.31696,1.31902,1.30518,1.30788,227475780.7619
2012-03-14,1.30791,1.309,1.30108,1.30204,219623208.9844
2012-03-15,1.30202,1.31176,1.30035,1.30765,216585860.5957
2012-03-16,1.30766,1.31869,1.30486,1.31732,187650780.0295
2012-03-18,1.31732,1.31867,1.31719,1.3176,7480609.985300001
2012-03-19,1.31759,1.32628,1.31417,1.32292,174654669.3118
2012-03-20,1.32291,1.32516,1.3172,1.3238,192604582.0315
2012-03-21,1.3238,1.32844,1.31788,1.32173,201124900.75710002
2012-03-22,1.32181,1.32544,1.3135,1.32044,223249561.2795
2012-03-23,1.32044,1.32919,1.31907,1.32684,197484506.836
2012-03-25,1.32684,1.32839,1.32651,1.32823,7934739.9902
2012-03-26,1.32832,1.33674,1.3192,1.33566,211780258.30110002
2012-03-27,1.33566,1.33846,1.33121,1.33288,197886649.7803
2012-03-28,1.33288,1.33727,1.32772,1.33254,213497351.68490002
2012-03-29,1.33254,1.33449,1.32524,1.33138,206705520.3859
2012-03-30,1.33139,1.33748,1.33095,1.33405,192865351.8069
2012-04-01,1.33376,1.3376,1.33376,1.33565,8273449.951099999
2012-04-02,1.33563,1.33803,1.32777,1.33296,196904581.0547
2012-04-03,1.33296,1.33671,1.32131,1.32225,215309288.8184
2012-04-04,1.32225,1.32327,1.31073,1.31435,218399280.5177
2012-04-05,1.31435,1.31642,1.30353,1.30622,182627341.0646
2012-04-06,1.30622,1.31098,1.30503,1.30964,72784259.0333
2012-04-08,1.30964,1.31039,1.30661,1.30851,6959319.885299999
2012-04-09,1.30851,1.31334,1.30337,1.31086,111368990.7227
2012-04-10,1.31086,1.3144,1.30538,1.30721,234425789.7949
2012-04-11,1.30719,1.31562,1.3066,1.31182,212306020.6299
2012-04-12,1.31183,1.32123,1.3102,1.31884,208543398.5597
2012-04-13,1.31883,1.32011,1.30692,1.30755,200255378.9065
2012-04-15,1.30755,1.30755,1.30407,1.30432,10924839.8438
2012-04-16,1.30433,1.31465,1.29958,1.31257,238123651.3673
2012-04-17,1.31258,1.31692,1.30902,1.31348,208820549.3168
2012-04-18,1.31348,1.31403,1.30572,1.3117,225029651.00079998
2012-04-19,1.3117,1.31608,1.30699,1.3143,235237612.0607
2012-04-20,1.31431,1.32263,1.31285,1.32159,210389379.1504
2012-04-22,1.32159,1.32159,1.3181,1.32069,8241010.0098
2012-04-23,1.32071,1.32101,1.31045,1.31486,208697389.7707
2012-04-24,1.31487,1.32173,1.31447,1.31951,211025460.5714
2012-04-25,1.31951,1.32359,1.31736,1.32306,208087548.5842
2012-04-26,1.32306,1.32625,1.31765,1.31918,198886348.8772
2012-04-27,1.31915,1.32698,1.3157,1.32535,216023462.6465
2012-04-29,1.32535,1.32535,1.32331,1.32392,6065320.1294
2012-04-30,1.32392,1.32663,1.32078,1.32387,190352279.7851
2012-05-01,1.32387,1.32828,1.32039,1.32379,144262000.2441
2012-05-02,1.32379,1.32407,1.31248,1.31476,205069440.9181
2012-05-03,1.31478,1.31791,1.3099,1.3154,192118132.6904
2012-05-04,1.3154,1.3178,1.30799,1.30824,176583980.7129
2012-05-06,1.30824,1.30824,1.2955,1.29607,23923650.3906
2012-05-07,1.29608,1.30652,1.29608,1.30589,209294309.8148
2012-05-08,1.30587,1.30598,1.29823,1.29925,234108329.9564
2012-05-09,1.29925,1.30037,1.29107,1.2934,265290382.8127
2012-05-10,1.29341,1.29785,1.2924,1.29328,232201139.4045
2012-05-11,1.29328,1.29572,1.29045,1.29153,217269301.02580002
2012-05-13,1.29153,1.29153,1.28811,1.28969,13595799.804700002
2012-05-14,1.2897,1.29042,1.2815,1.28297,224023990.9669
2012-05-15,1.28297,1.28686,1.27216,1.27344,245136350.8301
2012-05-16,1.27344,1.27585,1.26811,1.27321,278780560.669
2012-05-17,1.2732,1.27489,1.26664,1.26975,263587269.2874
2012-05-18,1.26975,1.27936,1.26415,1.27826,257405659.668
2012-05-20,1.27826,1.27826,1.2748,1.27712,11890099.9756
2012-05-21,1.27713,1.28236,1.2725,1.2812,240986199.2189
2012-05-22,1.2812,1.28142,1.26517,1.26604,263726250.2443
2012-05-23,1.26605,1.26868,1.25448,1.25606,293894718.0177
2012-05-24,1.25612,1.26188,1.25154,1.25349,282986759.03360003
2012-05-25,1.25348,1.26017,1.24984,1.25151,240000219.9709
2012-05-27,1.25151,1.25789,1.25151,1.25658,10816630.2491
2012-05-28,1.25659,1.2624,1.2516,1.25213,174760118.7744
2012-05-29,1.2521,1.25741,1.24606,1.24771,262103777.0997
2012-05-30,1.24773,1.24867,1.23606,1.23731,273542787.9641
2012-05-31,1.2373,1.24281,1.23363,1.23619,269548838.3791
2012-06-01,1.23617,1.24481,1.22913,1.24328,276899103.0274
2012-06-03,1.24328,1.24418,1.23956,1.23982,15977569.8242
2012-06-04,1.23982,1.25267,1.23856,1.25261,221459707.0313
2012-06-05,1.25261,1.25417,1.24098,1.2461,250952320.923
2012-06-06,1.2461,1.25851,1.24416,1.25761,270740994.385
2012-06-07,1.25755,1.26249,1.25398,1.25673,260612778.0764
2012-06-08,1.25673,1.25712,1.24353,1.25159,239757540.0391
2012-06-10,1.25159,1.26676,1.25159,1.26441,20653000.4883
2012-06-11,1.2644,1.26469,1.245,1.24769,256538499.0235
2012-06-12,1.24769,1.25287,1.24425,1.25,272259143.7988
2012-06-13,1.25,1.26098,1.24735,1.25742,269236698.4865
2012-06-14,1.25741,1.26362,1.25415,1.26258,255609489.25800002
2012-06-15,1.26257,1.26642,1.2592,1.26381,216799260.254
2012-06-17,1.26381,1.27474,1.26381,1.27038,19748099.6094
2012-06-18,1.27038,1.27272,1.25592,1.25959,262968412.2317
2012-06-19,1.25959,1.27302,1.25687,1.26788,257990639.6487
2012-06-20,1.26788,1.27408,1.26383,1.26807,255901867.4317
2012-06-21,1.26805,1.26985,1.25313,1.25495,265589710.9374
2012-06-22,1.25497,1.2583,1.25188,1.25669,213557400.6346
2012-06-24,1.25669,1.25669,1.2534,1.25373,6577089.9658
2012-06-25,1.25374,1.25442,1.24709,1.25022,206014538.2083
2012-06-26,1.25022,1.253,1.24416,1.24849,238449907.9592
2012-06-27,1.24849,1.25079,1.2445,1.24693,203169099.3653
2012-06-28,1.24696,1.25239,1.24071,1.24406,253826161.7432
2012-06-29,1.24406,1.26924,1.24323,1.26627,283843212.4026
2012-07-01,1.26627,1.26777,1.26502,1.26544,9506050.048799999
2012-07-02,1.26544,1.26672,1.25679,1.25794,219958849.9757
2012-07-03,1.25795,1.26269,1.25586,1.26041,193468978.6988
2012-07-04,1.26041,1.26065,1.25082,1.25153,156543929.932
2012-07-05,1.25152,1.25381,1.23638,1.23921,233575850.7082
2012-07-06,1.23922,1.24008,1.22596,1.2285,215943500.4884
2012-07-08,1.2285,1.2285,1.22558,1.227,12856169.9219
2012-07-09,1.22701,1.23227,1.22689,1.23167,200865978.5156
2012-07-10,1.23172,1.23336,1.2235,1.22547,225112350.342
2012-07-11,1.22546,1.22963,1.2212,1.22441,219713008.4229
2012-07-12,1.22441,1.22443,1.2167,1.21879,236811607.7881
2012-07-13,1.2188,1.22546,1.2162,1.22483,207346859.6192
2012-07-15,1.22483,1.22715,1.22445,1.22465,7603649.9023
2012-07-16,1.22465,1.22894,1.21755,1.22654,191890409.1797
2012-07-17,1.22653,1.23149,1.21885,1.22951,228090799.5607
2012-07-18,1.2295,1.23062,1.22165,1.22765,231757899.292
2012-07-19,1.22766,1.23209,1.22288,1.22759,230995398.0715
